sku;barcode_1;supplier_1_order_code;title_short;supplier_1;supplier_1_purchase_price_net;price_trading;price_sale-nl_NL;price_advice;vat_code_NL;threshold_quantity;supplier_1_amount_order_factor
264828;8718191010556;11603;GRI Summit bruin;6240;59.31;0.00;119.95;144.95;2;1;1.00
264829;8718191010563;11603;GRI Summit bruin;6240;59.31;0.00;119.95;144.95;2;1;1.00
264830;8718191010570;11603;GRI Summit bruin;6240;59.31;0.00;119.95;144.95;2;1;1.00
264831;8718191010587;11603;GRI Summit bruin;6240;59.31;0.00;119.95;144.95;2;1;1.00
264919;8718191013038;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
264920;8718191013045;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
264921;8718191013052;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
264922;8718191013069;10333;GRI Trento Mid zwart;6240;53.14;0.00;109.95;129.95;2;0;1.00
264923;8718191013076;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
264924;8718191013083;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
265752;8718191013090;10333;GRI Trento Mid zwart;6240;53.19;0.00;109.95;129.95;2;0;1.00
266348;4048159628221;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266349;4048159628238;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266350;4048159628245;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266351;4048159628252;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266352;4048159628269;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266353;4048159628283;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266354;4048159628290;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266355;4048159628306;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266356;4048159628313;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266357;4048159628320;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266358;4048159628337;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
266359;4048159666353;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
268244;4016598083895;5308389;Doggy-Sprinter Fietshouder;17950;22.80;0.00;39.95;0.00;2;1;1.00
273225;8007405200754;3706980;Kanopeddel E 215 cm;2;20.87;0.00;38.95;46.50;2;5;6.00
273906;8421228322125;1162101;Elastiek v.CR.bedden 4xlang;2;6.07;0.00;9.95;11.25;2;0;1.00
274405;8712013042022;2304202;BC Koekenpan Sprint 24cm;2;4.73;0.00;9.95;13.50;2;20;12.00
275332;0021563106039;5713049;McNett Seam Sure;2;4.35;0.00;7.95;10.25;2;;96.00
275339;8712013002118;7100211;Hangmatstandaard zilver verstelb.;2;42.50;0.00;69.90;111.95;2;5;1.00
275341;8712013002132;7100213;Hangmat Samba m.stok rd/or/ge;2;13.51;0.00;23.95;35.50;2;2;8.00
275342;8712013002149;7100214;Hangmat Samba m.stok naturel;2;13.51;0.00;23.95;35.50;2;2;8.00
275343;8712013002293;7100229;Hangmat Samba m.stok bl/db/be;2;13.51;0.00;21.95;35.50;2;2;8.00
275346;8712013002224;7100222;Hangmat Rumba z.stok rd/or/ge;2;12.99;0.00;22.95;31.95;2;2;10.00
275347;8712013002231;7100223;Hangmat Rumba z.stok naturel;2;12.99;0.00;22.95;31.95;2;2;10.00
275348;8712013002262;7100226;Hangmat Rumba z.stok bl/db/be;2;12.99;0.00;22.95;31.95;2;2;10.00
275349;8712013002361;7100236;Hangmat Rumba z.stok bl/be/gr;2;12.99;0.00;22.95;31.95;2;2;10.00
275350;8712013102405;7100240;Hangmat Santa Barbara rd/or/pr;2;17.37;0.00;28.95;44.95;2;2;8.00
275352;8712013002422;7100242;Hangmat Santa Barbara naturel;2;17.37;0.00;28.95;44.95;2;2;8.00
275353;8712013002439;7100243;Hangmat Santa Barbara rd/or/ge;2;17.37;0.00;28.95;44.95;2;2;8.00
275354;8712013002460;7100246;Hangmat Santa Barbara bl/db/be;2;17.37;0.00;28.95;44.95;2;2;8.00
275732;179301;179305;Explorer 6 alu frame;3090;27.48;0.00;175.00;0.00;2;;6.00
277783;8712013174105;4117410;Opvouwbare box large;2;10.37;0.00;19.95;28.50;2;10;10.00
277853;8713218034102;03410;Soul Transf. Bedchair 6-legs;13850;49.95;0.00;99.00;143.95;2;5;1.00
278816;8712013492650;1149265;CR badstof stoelhoes M;2;6.84;0.00;12.95;18.95;2;20;24.00
281187;07264234917296;HSS310621;Head Ski Ipeak 74 FLR PR;15490;150.00;0.00;259.00;399.99;2;;1.00
282062;8715999051217;SIGL-116-10-07;Everest Glove Black;8850;14.80;0.00;29.95;39.99;2;1;1.00
284358;8716404250003;3235;Kunstschaats Dames � Softboot �;2360;18.50;0.00;37.95;0.00;2;1;1.00
286060;4031656010699;S8073.82.53;Dop met uitloop 200mm;12060;3.24;0.00;6.95;0.00;2;10;0.00
286065;4031656010798;S8075.82.52;Schroefdfop m/stofkap 2-gts;12060;1.33;0.00;3.95;2.50;2;10;0.00
286069;4031656010873;S8090.01.52;Afvoerslang m/schroefdop DIN96;12060;4.39;0.00;8.95;7.95;2;20;0.00
286071;4031656011160;S8190.13.52;Afvoerslang m/schroefdop DIN61;12060;4.09;0.00;7.95;7.50;2;10;0.00
286143;07924608693576;602457;Skischoen Head FX ST Mya;15490;71.11;0.00;129.95;199.95;2;;1.00
288586;8711295674105;C80205000;BBQ half open op wiel;700083;8.00;0.00;14.95;0.00;2;;0.00
290636;8712442911821;22285027;S/200 Buigrietjes;2600;0.55;0.00;0.95;0.00;2;0;48.00
291211;8712013047546;1204754;Vouwstoel de Luxe King;2;20.84;0.00;36.95;57.50;2;20;4.00
291216;8712013044606;1304460;Ligbed m/zonnescherm zwart;2;36.88;0.00;64.95;94.95;2;20;1.00
291232;8712013044057;1404405;Premium tafel 150x80 ovaal/verst.;2;42.00;0.00;89.90;128.95;2;20;2.00
291233;8712013936383;1593638;Kook-/legkast Deluxe plus;2;40.44;0.00;74.90;129.95;2;20;2.00
291234;8712013036397;1593639;Kookeiland m/alu rolblad;2;32.24;0.00;64.90;109.95;2;20;2.00
291235;8712013036502;1593650;Kookeiland Quick-up Solid;2;59.26;0.00;99.00;154.95;2;10;1.00
291236;8712013936338;1693633;Legkast deluxe laag;2;26.79;0.00;55.00;89.95;2;14;2.00
291237;8712013936345;1693634;Legkast deluxe hoog;2;31.88;0.00;65.00;109.95;2;20;2.00
291238;8712013936413;1693641;Hang-/legkast deluxe hoog;2;47.37;0.00;99.00;159.95;2;6;1.00
291240;8712013715018;1771501;Tentschort 16-vaks grijs;2;4.65;0.00;9.95;15.75;2;20;20.00
291242;8712013493206;1849320;BC Stoelkussen luxe universeel;2;9.34;0.00;19.95;25.95;2;20;9.00
291243;8712013009407;2100940;Pannenset Royal hoog plus;2;15.22;0.00;29.95;39.95;2;10;2.00
291245;Triangular Teak/Alu;Triangular Teak/Alu;Triangular Table Teak FSC 170 NEW;760;430.50;0.00;759.00;1229.90;2;;1.00
291252;8712013071749;3807174;Compressor 230V 470ltr/min;2;5.27;0.00;12.95;21.95;2;20;12.00
291253;8712013177304;4117730;BC Raamluifel 180x75cm;2;10.37;0.00;19.95;30.95;2;10;8.00
291254;8712013676531;4367653;Windscherm 2-vaks;2;10.25;0.00;19.95;26.50;2;5;10.00
291255;8712013715506;4471550;Caravanluifel Travel 350x240;2;18.07;0.00;36.95;52.50;2;10;10.00
291258;8712013718200;4471820;Binnentent 192x102x60 vouww.;2;10.09;0.00;19.95;29.95;2;10;6.00
291262;8712013299884;5329988;Caravankluis m/staalkabel;2;10.94;0.00;19.95;30.95;2;20;12.00
291263;8712013028002;5502800;Draagbaar toilet 40x48x33cm;2;14.93;0.00;29.95;39.95;2;10;6.00
291265;8712013014654;6101465;Wijnglas groot 350ml;2;2.40;0.00;4.95;8.95;2;20;12.00
291266;8712013255606;6325560;Waszak Pop-Up Mesh �38x60;2;4.61;0.00;8.95;13.75;2;10;12.00
291271;8712013197005;8219700;Lont plat 12mm(4x);2;1.10;0.00;3.95;2.75;2;0;10.00
295988;4052471078763;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295989;4052471078770;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295991;4052471078794;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295992;4052471078800;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295993;4052471078817;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295994;4052471078824;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295995;4052471078831;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
295996;4052471079821;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
295997;4052471079838;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
295998;4052471079845;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
295999;4052471079852;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
296000;4052471079869;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
296001;4052471079876;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
296002;4052471079883;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
296211;4052471079890;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;;1.00
298759;4048159756627;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;;0.00
298760;4048159756634;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298761;4048159756641;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298762;4048159756658;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298763;4048159756665;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298764;4048159756672;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298765;4048159756689;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298766;4048159756696;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298767;4048159756702;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
298768;4048159756719;LM310845-0442;Renegade LL Mid;6930;87.77;0.00;159.95;199.95;2;2;0.00
300053;4052471078848;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;;0.00
300055;4052471079814;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
300057;4052471079807;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;1.00
301107;8711295219689;047400000;Trolley 3-laags 40x30x60cm;700083;3.00;0.00;5.95;0.00;2;0;12.00
301177;3474374500010;PE-67354;Stift maxiflo;12750;1.25;0.00;2.95;0.00;2;;0.00
302168;4052471078749;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;1;0.00
302549;8712013055053;1405505;Camp Gear tafel 80x60cm;2;17.07;0.00;29.90;51.95;2;20;1.00
304877;8421228340006;1162789;Clip kunststof voor voetensteun;2;2.85;0.00;5.95;6.75;2;10;1.00
304960;8718158242518;CX3800480;Tentharing met Ledlicht inc.battery;700083;1.05;0.00;3.95;0.00;2;;48.00
306352;8719636003324;1409;Popal Little Miss 14'' wit;13680;74.00;0.00;129.00;0.00;2;0;0.00
306661;8718924884461;2608;Popal Funjet 26'';13680;130.00;0.00;229.00;0.00;2;0;0.00
306665;4048159628214;LM310945-9999;Renegade GTX Mid;6930;87.77;0.00;159.95;199.95;2;1;0.00
307235;4052471078855;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;;0.00
309545;8712013676517;4367651;Windscherm Populair stabiel;2;16.74;0.00;32.95;48.95;2;20;4.00
310501;4031656012815;S8922.13.50;Aftapkraan voor jerrycan;12060;2.29;0.00;5.95;4.50;2;20;0.00
310900;8717757633543;132245300;Lionium Girls Snowpant;43;32.03;0.00;69.95;79.99;2;;1.00
311878;8421228101409;1149118;Crespo AL 238/DL-40;2;82.60;0.00;119.00;189.95;2;20;1.00
312899;8712013119557;1211955;BC Copa Rio deluxe grijs;2;16.25;0.00;29.95;44.95;2;20;7.00
314379;TR24-P;TR24-P;Popal Daily Dutch 24;13680;152.00;0.00;259.00;0.00;2;0;1.00
314380;8718924884195;TR26;Popal Daily Dutch 26;13680;152.00;0.00;259.00;0.00;2;0;0.00
314441;8713229453367;8713229453367;Soll front 240cm;10050;9.07;0.00;32.50;0.00;2;15;1.00
314940;2000009050950;0905095;Thule Caravan Superb;175;152.55;0.00;235.00;0.00;2;;1.00
315384;8714503222563;5401440-GR;Coby plaid 130 x 160cm grijs;515;7.50;0.00;14.95;0.00;2;10;1.00
315385;8714503222600;5401440-ST;Coby plaid 130 x 160cm stone;515;7.50;0.00;14.95;0.00;2;10;1.00
315393;8714503222167;4330848-ST;Justin plaid stone;515;6.25;0.00;11.95;0.00;2;20;1.00
315465;8718158012197;K07210140;Waterzak 9 liter;700083;1.50;0.00;3.95;0.00;2;;32.00
316370;8712013232201;5823220;QC Slim Tube Led 6W;2;13.10;17.50;24.90;38.95;2;10;12.00
316385;8716404255589;3009;Kunstschaats junior;2360;12.85;0.00;25.95;0.00;2;1;1.00
316425;8716404261818;5038;Muts Acryl Kabel Breisel;2360;2.15;0.00;4.50;0.00;2;;1.00
317100;8421228062090;1104810;Crespo Oplegblad M/201;2;8.46;0.00;16.95;20.50;2;30;4.00
317497;8711295641565;705000010;Koffiekan rvs 1500ml;700083;5.50;0.00;9.95;0.00;2;20;6.00
317564;8712013002606;1200260;BC elastiek vervangingsset uni;2;4.74;0.00;9.95;12.50;2;;20.00
317565;8712013119403;1211940;BC Copa Rio XL deluxe grijs;2;18.00;0.00;29.95;52.95;2;10;7.00
317566;8712013044163;1404416;BC tafel verstelbaar 120x60 cm;2;22.32;0.00;49.90;71.95;2;10;3.00
317567;8712013044200;1404420;BC premium tafel ovaal 120x80 cm;2;38.20;0.00;79.90;118.95;2;10;2.00
317568;8712013936826;1693682;BC kookeiland deluxe incl. wasbak;2;46.80;0.00;89.90;149.95;2;10;2.00
317569;8712013130880;4113088;BC scheerlijnkoord 20 meter;2;2.16;0.00;4.95;6.50;2;;80.00
317572;8712013188751;5818875;BC tafellantaarn Cygnus;2;5.52;0.00;9.95;16.95;2;20;12.00
317573;8712013188805;5818880;BC tafellantaarn Fornacis;2;6.96;0.00;15.95;22.95;2;20;8.00
317574;8712013188904;5818890;BC tafellamp Nodus;2;4.21;0.00;9.95;12.50;2;20;50.00
317575;8712013014623;6101462;BC wijnglas wit 2 stuks;2;5.90;0.00;9.95;19.95;2;20;12.00
317576;8712013010793;6181079;Melamine servies 16-delig navy;2;14.75;0.00;27.95;44.50;2;20;6.00
317578;4103810211515;6604010;Pressol jerrycan met tuit 5 liter;2;4.53;0.00;8.95;10.95;2;20;10.00
317579;4103810211539;6604020;Pressol jerrycan met tuit 10 liter;2;6.05;3.00;11.95;14.25;2;20;10.00
317580;4103810211577;6604030;Pressol jerrycan met tuit 20 liter;2;7.90;3.00;15.95;18.50;2;20;6.00
321687;8712442090847;22273595;Dunschillers 2 stuks;2600;0.40;0.00;1.25;0.00;2;;36.00
321697;8712442077534;24530219;Theedoos 6-vaks helder;2600;1.10;0.00;1.95;0.00;2;;12.00
326208;8421228070408;1104920;Crespo AL232 M40 deluxe;2;99.55;0.00;175.00;229.95;2;4;1.00
326228;8421228015409;1149119;Voetensteun R/215-M40 deluxe;2;29.46;0.00;42.90;67.95;2;20;5.00
326903;8717568477503;403027B;Socket 7+1P (fog) metal 41mm high s;3370;2.16;0.00;3.50;0.00;2;3;0.00
329347;8712013073514;4117351;Bo-Camp Disselhoes;2;4.22;0.00;10.95;12.50;2;40;20.00
330828;7313020067124;931014;EasyFold 931 13pin 2018;700099;359.00;0.00;453.95;669.00;2;10;0.00
331023;3138522071721;3000002610;Catalytische kachel 4,1kW CR 5000;3700;40.00;0.00;79.00;109.99;2;5;1.00
331098;8712013493251;1849325;BC Stoelkussen relaxstoel;2;14.09;0.00;25.95;34.95;2;10;8.00
331099;8712013042091;2304209;BC Koekenpan Sprint 20cm;2;3.92;0.00;8.95;10.25;2;20;12.00
336691;8421228069419;1149115;Crespo stoel AL-237-DL-41;2;70.46;0.00;99.00;156.95;2;20;1.00
336692;8421228026405;1104963;Crespo stoel AL 215/40 compact;2;47.51;0.00;68.95;109.95;2;20;5.00
336803;4015704239188;9104116242;Mini Heki Style 25-41 zonder;144;69.92;0.00;109.00;129.00;2;10;0.00
339510;8712013104256;5410425;Bindriem 2 x 100 cm;2;1.68;0.00;3.95;4.25;2;50;10.00
341373;4103810211737;6604050;Pressol jerrycan met kraan 10 liter;2;5.15;0.00;9.95;12.25;2;20;8.00
341374;4103810211751;6604060;Pressol jerrycan met kraan 15 liter;2;6.63;0.00;13.95;15.95;2;20;7.00
341375;4103810211775;6604070;Pressol jerrycan met kraan 20 liter;2;7.64;0.00;15.95;17.95;2;20;7.00
342072;8712757001934;5620481;1x SLANGPILAAR 1/4''BU;640;1.28;0.00;2.95;2.95;2;5;5.00
342074;8712757002009;5620491;1x SLANGPILAAR 3/8''BU;640;1.67;0.00;4.95;4.95;2;;1.00
342087;8712757366682;5700641;1x SLANGPILAAR 1/8''BI;640;1.45;0.00;3.50;3.50;2;10;1.00
342098;8715436094739;5702391;1x KNIESTUK STAAL 10x10MM;640;4.96;0.00;10.50;10.50;2;10;1.00
342103;8712757041343;5703180;RECHTE AANSL. 10/12x12/15;640;3.09;0.00;6.95;6.95;2;10;1.00
342118;8715436094715;5704091;1x T-STUK 8/10MM STAAL;640;4.92;0.00;10.95;10.95;2;10;1.00
342119;8712757002627;5704121;1x SCHOTKOPPELING 6/8 KORT;640;3.73;0.00;7.95;7.95;2;;1.00
342123;8712757366767;5704231;1x RECHTE AANSL. 1/4''BUx8/10;640;3.93;0.00;8.95;8.95;2;;1.00
342268;5060101833711;7203680;Milenco MGI maxi level in opbergtas;640;29.00;0.00;64.95;79.95;2;10;999.00
343599;8421228024401;1148071;Viskruk AL 302-DL/40;2;16.51;0.00;26.90;38.50;2;20;10.00
344449;7350029450014;7350029450014;Camping Bakoven Omnia;17330;23.86;0.00;34.90;49.95;2;2;1.00
344773;TR26-MZ;TR26-MZ;Popal Daily Dutch 26;13680;152.50;0.00;259.00;0.00;2;0;1.00
344774;8719636002655;TR28-53 50cm geen 53;Daily Dutch Basic 28;13680;160.16;0.00;269.00;0.00;2;0;0.00
344808;8712013047638;1204763;Stoel Copa Rio Beach grijs;2;13.20;0.00;24.95;37.95;2;20;5.00
345118;8421228028409;1148231;Crespo Ligbed AL 364-40 DLX;2;89.48;0.00;169.95;209.95;2;10;1.00
345154;8421228015416;1149117;Voetensteun R/215-M41 deluxe;2;28.17;0.00;42.90;64.95;2;20;5.00
345354;8421228025408;1104976;Stoel AL 237/40 Compact d.grijs;2;65.53;0.00;105.90;149.95;2;20;2.00
346119;0021563115413;5713001;Seamgrip 2x7 gram;2;4.24;0.00;7.95;10.75;2;10;24.00
346690;4052471079906;LM320945-0649;Renegade GTX Mid W's;6930;87.77;0.00;159.95;199.95;2;1;0.00
347341;8712013936802;1693680;BC side table/opbergkast;2;26.27;0.00;54.95;72.95;2;10;4.00
347397;8712013044118;1404411;BC premium side table 80x40cm;2;21.79;0.00;45.90;60.95;2;10;5.00
348125;8712013144023;1404402;BC Premium alu tafel 90x60 cm;2;28.15;0.00;57.95;77.50;2;10;4.00
352910;4103810210891;6604100;Pressol tuit tbv jerrycan met tuit;2;2.52;0.00;4.95;5.75;2;;1.00
352917;8712013188188;5818818;BC tafellantaarn Antares 2W;2;20.67;0.00;39.95;57.95;2;2;8.00
352918;8712013057538;3605753;BC slaapzak Graphite-L;2;8.41;0.00;19.55;29.50;2;20;10.00
353940;8715999152310;SIGL-165-10-03;Wildecat mitten;8850;9.25;0.00;19.95;24.99;2;;1.00
353944;8715999144308;SIGL-114-11-07;Everest Mitten;8850;12.95;0.00;26.95;34.99;2;;1.00
354163;8712442094517;23365386;Grill mat non-stick 36x42cm;2600;1.25;0.00;2.90;0.00;2;;12.00
354611;8712442110606;23363268;Stormlamp 12 led 19 cm;2600;2.40;3.75;5.95;0.00;2;50;24.00
356048;8712013492919;1849291;Badstof stoelhoes M;2;4.70;0.00;9.95;15.95;2;50;24.00
356077;5709388040299;650133;Feast Set L;12830;27.10;0.00;49.90;74.95;2;10;6.00
356078;5709388040282;650132;Feast Set M;12830;21.30;0.00;38.90;58.95;2;10;6.00
356101;4052471078862;LM310945-9784;Lowa Renegade GTX MID;6930;87.77;0.00;159.95;199.95;2;;0.00
356235;8712013173528;4117352;BC Opbergtas voor verlengsnoer;2;3.11;0.00;5.95;9.95;2;20;40.00
